"Kind"	"Name"	"DataAsset"	"ChosenTextureName"	"ChosenTextureAsset"	"PNG"	"SourcePNG"	"Size"	"Format"
"Building"	"Village Set Bench 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Bench_01.uasset"	"Village Set Bench 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Bench_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Bench 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Bench_01.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Fence_01.uasset"	"Village Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Fence_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Fence 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Fence_01.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Fence_02.uasset"	"Village Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Fence_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Fence 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Fence_02.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Lantern_01.uasset"	"Village Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Lantern_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Lantern 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Lantern_01.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pedestal_01.uasset"	"Village Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pedestal_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Pedestal 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Pedestal_01.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pedestal_02.uasset"	"Village Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pedestal_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Pedestal 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Pedestal_02.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pillar_01.uasset"	"Village Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pillar_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Pillar 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Pillar_01.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pot_1x1_01.uasset"	"Village Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pot_1x1_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Pot 1x1 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Pot_1x1_01.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pot_1x2_01.uasset"	"Village Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pot_1x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Pot 1x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Pot_1x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Village Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pot_2x2_01.uasset"	"Village Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_VillageSet_Pot_2x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Village Set Pot 2x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_VillageSet_Pot_2x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Well"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_Well.uasset"	"Well"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_Well.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Well.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Well.png"	"512x512"	"PF_DXT1"
"Building"	"Wireless Signal Receiver"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WirelessSignalReceiver.uasset"	"Wireless Signal Receiver"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WirelessSignalReceiver.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Wireless Signal Receiver.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WirelessSignalReceiver.png"	"512x512"	"PF_DXT5"
"Building"	"Wireless Signal Sender"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WirelessSignalSender.uasset"	"Wireless Signal Sender"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WirelessSignalSender.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Wireless Signal Sender.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WirelessSignalSender.png"	"512x512"	"PF_DXT5"
"Building"	"Wood Minion Assembler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodMinionAssembler.uasset"	"Wood Minion Assembler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodMinionAssembler.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Wood Minion Assembler.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodMinionAssembler.png"	"512x512"	"PF_DXT5"
"Building"	"Wood Workshop"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodWorkshop.uasset"	"Wood Workshop"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodWorkshop.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Wood Workshop.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodWorkshop.png"	"512x512"	"PF_DXT5"
"Building"	"Wooden Fence"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_WoodenFence.uasset"	"Wooden Fence"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_WoodenFence.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Wooden Fence.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodenFence.png"	"512x512"	"PF_DXT1"
"Building"	"Woodland Set Arch 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Arch_01.uasset"	"Woodland Set Arch 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Arch_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Arch 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Arch_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Arch 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Arch_02.uasset"	"Woodland Set Arch 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Arch_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Arch 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Arch_02.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Bench 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Bench_01.uasset"	"Woodland Set Bench 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Bench_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Bench 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Bench_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Fence_01.uasset"	"Woodland Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Fence_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Fence 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Fence_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Fence_02.uasset"	"Woodland Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Fence_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Fence 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Fence_02.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Lantern_01.uasset"	"Woodland Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Lantern_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Lantern 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Lantern_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pedestal_01.uasset"	"Woodland Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pedestal_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Pedestal 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Pedestal_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pedestal_02.uasset"	"Woodland Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pedestal_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Pedestal 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Pedestal_02.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pillar_01.uasset"	"Woodland Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pillar_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Pillar 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Pillar_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pot_1x1_01.uasset"	"Woodland Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pot_1x1_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Pot 1x1 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Pot_1x1_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pot_1x2_01.uasset"	"Woodland Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pot_1x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Pot 1x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Pot_1x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pot_2x2_01.uasset"	"Woodland Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_Pot_2x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Pot 2x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_Pot_2x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Unique Item 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_UniqueItem_01.uasset"	"Woodland Set Unique Item 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_UniqueItem_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Unique Item 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_UniqueItem_01.png"	"512x512"	"PF_DXT5"
"Building"	"Woodland Set Unique Item 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_UniqueItem_02.uasset"	"Woodland Set Unique Item 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_WoodlandSet_UniqueItem_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Woodland Set Unique Item 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_WoodlandSet_UniqueItem_02.png"	"512x512"	"PF_DXT5"
"Building"	"XORGate"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_XORGate.uasset"	"XORGate"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_XORGate.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\XORGate.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_XORGate.png"	"512x512"	"PF_DXT5"
"Building"	"Zip Line Origin"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ZipLine_Origin.uasset"	"Zip Line Origin"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ZipLine_Origin.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Zip Line Origin.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ZipLine_Origin.png"	"512x512"	"PF_DXT5"
"Item"	"Aether Apple"	"Loc/Content/Loc/Data/Items/DA_Item_AetherApple.uasset"	"Aether Apples default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_AetherApples_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aether Apple.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_AetherApples_default.png"	"128x128"	"PF_DXT5"
"Item"	"Aether Apple Drop"	"Loc/Content/Loc/Data/Items/DA_Item_AetherAppleDrop.uasset"	"Extracted From Aether Apple default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_ExtractedFromAetherApple_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aether Apple Drop.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_ExtractedFromAetherApple_default.png"	"128x128"	"PF_DXT5"
"Item"	"Aether Crystal"	"Loc/Content/Loc/Data/Items/DA_Item_AetherCrystal.uasset"	"Aether Crystal default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_AetherCrystal_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aether Crystal.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_AetherCrystal_default.png"	"128x128"	"PF_DXT5"
"Item"	"Aether Flower"	"Loc/Content/Loc/Data/Items/DA_Item_AetherFlower.uasset"	"Aether Flower default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_AetherFlower_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aether Flower.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_AetherFlower_default.png"	"128x128"	"PF_DXT5"
"Item"	"Aether Seed"	"Loc/Content/Loc/Data/Items/DA_Item_AetherSeed.uasset"	"Aether Seed default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_AetherSeed_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aether Seed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_AetherSeed_default.png"	"128x128"	"PF_DXT5"
"Item"	"Aether Shard"	"Loc/Content/Loc/Data/Items/DA_Item_AetherShard.uasset"	"Aether Shard placeholder"	"Loc/Content/LOC/UI/Textures/Items/T_Item_AetherShard_placeholder.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aether Shard.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_AetherShard_placeholder.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Aetheric Clump"	"Loc/Content/Loc/Data/Items/DA_Item_AethericClump.uasset"	"Aetheric Clump placeholder"	"Loc/Content/LOC/UI/Textures/Items/T_Item_AethericClump_placeholder.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aetheric Clump.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_AethericClump_placeholder.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Aetheric Orb"	"Loc/Content/Loc/Data/Items/DA_Item_AethericOrb.uasset"	"Beelephant Carapace default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_BeelephantCarapace_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aetheric Orb.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_BeelephantCarapace_default.png"	"128x128"	"PF_DXT5"
"Item"	"Aetheric Pellet"	"Loc/Content/Loc/Data/Items/DA_Item_AethericPellet.uasset"	"Aetheric Pellet placeholder"	"Loc/Content/LOC/UI/Textures/Items/T_Item_AethericPellet_placeholder.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Aetheric Pellet.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_AethericPellet_placeholder.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Bark"	"Loc/Content/Loc/Data/Items/DA_Item_Bark.uasset"	"Bark"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Bark.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Bark.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Bark.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Big Vial"	"Loc/Content/Loc/Data/Items/DA_Item_BigVial.uasset"	"Big Vial default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_BigVial_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Big Vial.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_BigVial_default.png"	"128x128"	"PF_DXT5"
"Item"	"Boss Token"	"Loc/Content/Loc/Data/Items/DA_Item_BossToken.uasset"	"Power Token default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_PowerToken_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Boss Token.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_PowerToken_default.png"	"128x128"	"PF_DXT5"
"Item"	"Bumpy Geode"	"Loc/Content/Loc/Data/Items/DA_Item_BumpyGeode.uasset"	"Bumpy Geode default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_BumpyGeode_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Bumpy Geode.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_BumpyGeode_default.png"	"128x128"	"PF_DXT5"
"Item"	"Clay"	"Loc/Content/Loc/Data/Items/DA_Item_Clay.uasset"	"Clay"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Clay.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Clay.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Clay.png"	"256x256"	"PF_B8G8R8A8"
"Item"	"Cleansing Fragment"	"Loc/Content/Loc/Data/Items/DA_Item_CleansingFragment.uasset"	"Cleansing Fragment default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CleansingFragment_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Cleansing Fragment.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CleansingFragment_default.png"	"128x128"	"PF_DXT5"
"Item"	"Cleansing Seed"	"Loc/Content/Loc/Data/Items/DA_Item_CleansingSeed.uasset"	"Cleansing Seed default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CleansingSeed_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Cleansing Seed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CleansingSeed_default.png"	"128x128"	"PF_DXT5"
"Item"	"Coal"	"Loc/Content/Loc/Data/Items/DA_Item_Coal.uasset"	"Coal"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Coal.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Coal.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Coal.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Copper Bar"	"Loc/Content/Loc/Data/Items/DA_Item_CopperBar.uasset"	"Copper Refind default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CopperRefind_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Copper Bar.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CopperRefind_default.png"	"128x128"	"PF_DXT5"
"Item"	"Copper Cuttings"	"Loc/Content/Loc/Data/Items/DA_Item_CopperCuttings.uasset"	"Copper Cuttings default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CopperCuttings_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Copper Cuttings.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CopperCuttings_default.png"	"128x128"	"PF_DXT5"
"Item"	"Copper Ore"	"Loc/Content/Loc/Data/Items/DA_Item_CopperOre.uasset"	"Copper Ore default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CopperOre_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Copper Ore.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CopperOre_default.png"	"128x128"	"PF_DXT5"
"Item"	"Copper Sap"	"Loc/Content/Loc/Data/Items/DA_Item_CopperSap.uasset"	"Copper Sap default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CopperSap_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Copper Sap.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CopperSap_default.png"	"128x128"	"PF_DXT5"
"Item"	"Copper Seed"	"Loc/Content/Loc/Data/Items/DA_Item_CopperSeed.uasset"	"Copper Seed default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CopperSeed_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Copper Seed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CopperSeed_default.png"	"128x128"	"PF_DXT5"
"Item"	"Coral"	"Loc/Content/Loc/Data/Items/DA_Item_Coral.uasset"	"Coral default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Coral_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Coral.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Coral_default.png"	"128x128"	"PF_DXT5"
"Item"	"Coral Seed"	"Loc/Content/Loc/Data/Items/DA_Item_CoralSeed.uasset"	"Coral Seed default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_CoralSeed_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Coral Seed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_CoralSeed_default.png"	"128x128"	"PF_DXT5"
